Title,Writer,Genre,View Count,Rating,Episode Count,Comment Count,Story,Hashtags,Age Rating
당신을 바라보는 건 너무 힘들어!,팀 만나,BL,53.3만,9.7,전체50,전체 663,"톱스타 연의 매니저 알바를 하게 된 평범한 체대생 강태호.
원래 로드 매니저에게 이렇게 돈을 많이 주는 건가?!
이 일, 저 사람에게 뭔가 비밀이 있는 것 같은데…

인기 절정 연예인과 무덤덤한 매니저의 의외의 케미!",해시태그 없음,15세이용가
호구도사,흑빼,액션,118.9만,9.8,전체91,"전체 1,428","조선 최고의 도사가 될 거야!
호국의 액션 넘치는 악령 퇴치기!

호국은 어린 시절 자신을 악령으로부터 구해준 도사가 되고 싶어 양각산 서당에 입문하지만, 타고난 재능이나 본연의 기운이 없어 도사가 될 기미가 보이지 않는다

어느 날, 특별한 혼을 찾고 있던 악귀 무리들이 혼령의 소리를 들을 수 있는 호국의 능력을 알아채고는 그를 위협하면서 양각산 서당이 불태워지고, 호국의 동문들은 모두 끔찍한 죽임을 당한다.  

가까스로 살아난 호국은 이에 분개하며 반드시 도사가 되어 악귀를 물리쳐 소중한 것을 지키겠다는 강렬한 다짐과 함께 험난한 길을 떠나게 되는데...","#도사, #술법, #노력, #성장, #퓨전",전체이용가
강시도령,Shenyumanshe,액션,11.2만,9.0,전체155,전체 196,"2천 년 동안 잠들어 있던 강시가 깨어났다! 
경비원으로 일하던 주인공은 강시에게 물리게 되는데... 
혈혼지체라는 특별한 몸을 지닌 주인공! 
강시를 퇴치하는 도사들이 존재하는 세상에서 살아남을 수 있을까?","#퓨전, #무림, #빙의, #성장, #전쟁, #학원, #도사, #술법, #정파",15세이용가
그 뱀파이어를 모시는 법 [개정판],기디드,BL,53.5만,9.8,전체31,전체 520,"날카로운 이, 입가의 피…
한 눈에 봐도 범상치 않아 보이는 귀족 리디안은
소매치기범인 알렉을 경찰에 넘기는 대신
자신의 저택으로 초대한다.
알렉은 이리저리 자신을 휘두르는 리디안에게
장난끼가 발동해 키스를 하려는데…

""내가 사기꾼에 도둑놈인 걸 그새 까먹었나? 무슨 일이 일어날 줄 알…""
""무슨 일은… 알렉, 당신이 더 걱정해야 할 걸요.""

#서양풍 #판타지 #뱀파이어 #귀족수 #처연수 #하인공 #댕댕공 #계약서 #위장 #반역",#서양풍,15세이용가
왕도,"조병연,토리컴즈",액션,218.6만,9.9,전체55,"전체 2,274","한국 전국구 범죄조직 화랑의 회장 오재열이 의문의 사고로 죽자, 후계 다툼으로 내부분열이 시작되었다. 그 틈을 놓치지 않은 흑사회가 화랑의 자리를 차지하기 위해 들어와 큰 혼란이 온다.
화랑의 각 지역의 간부들은 흑사회를 처리하기 시작하면서 각자의 야욕을 펼치면서 권력을 잡기 시작한다. 흑사회로 인해 민간인 피해자들이 나오기 시작하지만 이미 흑사회와 화랑에게 섭렵당한 경찰과 정치인들은 피해자들을 외면한다.
그러던 중 특수부대 출신 유백한의 어머니가 흑사회를 동네에서 내 쫓으려하자 흑사회에게 살해를 당하게 된다. 그 소식을 들은 그는 분노를 참지 못하고 그들을 대상으로 한 복수를 시작한다.","#정통, #격투, #깽판, #먼치킨, #복수, #전쟁, #천재, #검, #군인, #권",전체이용가
"하녀, 여왕이 되다","고을원,페퍼로니,샤이네아,우수빈",로판,478.7만,9.8,전체106,"전체 3,964","하녀 출신이나 국왕의 애첩으로 살던 악녀, 유레이니아.
누명으로 처형당한 그녀는 뜻밖의 회귀를 하게 된다.
그것도 하녀였던 시절로!

""이번에도 일단 국왕의 애첩이 되어 보자. 
그리고 이번엔 사람들에게 밉보이지 않도록 조심하는 거야!""

하녀 일 말고는 해본 게 없던 유레이니아는 이번에도 철없는 목표를 가지지만...

""당신에겐 재능이 있습니다. 그러니 보다 높은 곳도 가능할 텐데요.""

살아남기 위해 어쩔 수 없이 시작한 오스카 재상의 조수 일에서 뜻밖의 인정을 받기 시작한다.

""놀고먹는 게 왜요? 누구나 할 수만 있다면 그렇게 살고 싶지 않나요?""
""향상심을 가질 생각은 없습니까?""

일 밖에 모르는 오스카와 이상하게 자꾸 주변을 맴도는 국왕 사이에서 
유레이니아의 '놀고먹고 싶은 소원'은 산산이 부서진다!

여왕에서 가장 멀어 보였던 여자의 성장기를 담은 본격 로맨스 코미디!","#로맨스판타지, #궁정로맨스, #성장물, #까칠남, #다정남, #왕족/귀족, #차도남, #능력남, #능력녀, #엉뚱발랄녀, #뇌섹녀, #나쁜여자, #털털녀, #삼각관계, #신분차이",전체이용가
패도무혼 [개정판],묵검향,무협,62.4만,10.0,전체243,전체 249,"그 어떤 일에도 무감정하라.
적을 해치울 땐 냉혹하게! 무자비하게! 철저하게!

자신을 천하라 칭하는 이!
나 흑수라는 그 천하를 베고 혈풍을 잠재우리라!",#무림,15세이용가
"주문을 말해, 로즈!",해랑,로판,301.2만,10.0,전체90,"전체 3,231","개똥밭에 굴러도 이승이 낫다.
대감마님의 명으로 살기 위해 산을 오르다 호환(虎患)을 당한 조선의 노비 '꽃분'.

""사, 살려주세요! 거기 누구 안 계십니까!""
""이렇게… 이렇게 허무하게 죽긴 싫어!!""

그렇게 죽었다고 생각한 순간, 호화스러운 저택에서 눈을 뜨게 된다.
그런 꽃분의 눈앞에 저택의 주인 대마법사 카시아와 그녀의 제자 노아가 나타나 꽃분이에게 돌아갈 것을 요구하는데...
""일주일. 그 이후 원래 세계로 보내 버릴 거야.""
""...전! …노비입니다.""
""…한 겨울에 설산에서 고기를 잡아오지 못하면 기절할 때까지 맞는, 그런 삶으로는 다시는 돌아가고 싶지 않아요!""

""저는 살고 싶습니다!""
""제자로 받아주셔요!""

이번만큼은 절대 꺾이지 않으리라.
밟아도 밟아도 일어나는 잡초 같은 아이, 꽃분이의 성장기.","#로맨스판타지, #차원이동물, #여주판타지, #첫사랑, #왕족/귀족, #다정남, #걸크러쉬, #털털녀, #소꿉친구, #쌍방삽질, #로맨틱코미디",전체이용가
영원의 주인 [개정판],볕,로맨스,127.8만,10.0,전체86,"전체 1,645","태어날 때부터 항상 함께였기에
어릴 적부터 남매처럼 지내온 소꿉친구 '영원'과 '주인'.
남들에게 말할 수 없는 비밀이 있었으니,
둘은 가문의 저주로 인해 주종관계로 엮여 있다.

그리고 어느덧 열아홉.
주인은 영원을 속박한 불편한 저주를 풀어보고자 하는데…!
의리와 우정으로 뭉친 두 사람에게 싹트는 미묘한 감정과 방황—
그리고 따뜻함이 번져가는 학원 로맨스!","#현대로맨스, #학원물, #첫사랑, #친구>연인, #로맨틱코미디",전체이용가
여섯자의 소년[개정판],김보현,BL,8.3만,9.8,전체72,전체 211,"안락사가 삶의 일부가 된 사회에서 스물네 살 다루는 죽기로 결심한다.
하지만 죽기 전 한 달간 수면 상태로 과거를 직면해야만 하는데…
어렵게 다시 마주한 탄과의 사이에 수수께끼의 인물 'J'가 끼어들고, 다루의 기억은 새로운 방향으로 나아가기 시작한다.

인기 연재작 <여섯자의 소년>을 재편집, 작화 수정을 거친 개정판.","#현대물, #가상현실, #학원물, #성장물, #트라우마, #능글, #다정, #삼각관계, #고퀄리티, #이야기중심",15세이용가
