Title,Writer,Genre,View Count,Rating,Episode Count,Comment Count,Story,Hashtags,Age Rating
라멕,고롱고롱,액션,13.8만,9.9,전체67,전체 255,"뻔뻔한 엑소시스트 실바노 × 비밀을 숨긴 큐레이트(보조사제) 테오도로 콤비의 
시원한 액션이 돋보이는 세기말 구마 판타지! 

제 3차 세계대전이 끝난 후 200년, 세상은 황폐해지고 온갖 변이체가 가득하다. 
선과 악이 치열하게 대립하는 가운데, 성녀가 나타나 세상을 구원한다는 이야기가 돈다. 
이에 악마들은 성녀를 차지하기 위해 인간에 빙의하여 세상을 어지럽히고, 
아스트리아교 십자연맹 소속의 엑소시스트들은 악마를 퇴치하며
악마보다 먼저 성녀를 찾으려 한다. 
실바노는 실력은 뛰어나지만 매정한 성격의 엑소시스트이다. 
실바노는 사제들이 모두 기피하는 D구역 요새로 좌천되고 
그곳에서 큐레이트(보조사제) 테오도로를 만나며 
D구역 요새에 얽힌 비밀과 문제를 함께 헤쳐 나간다. 
악마와의 전투 속에서 점차 드러나는 테오도로의 의심스러운 과거! 
이들은 과연 성녀를 찾아 세상을 멸망으로부터 구원할 수 있을까?",#빙의,15세이용가
천 개의 달이 뜨면,박희정,로맨스,333.3만,9.9,전체90,"전체 6,061","전생은 과연 현재 삶에 어떤 의미가 있을까?
아무 상관이 없는 것일까. 
아니, 어쩌면 운명처럼 전생의 관계들은 반복되는 것이 아닐까.

전생의 업보로 환생할 때마다 마을 사람들에게 죽임 당하는 운명의 소녀 녹영,
녹영이 환생할 때마다 마을 사람들은 본능적으로 그녀 주변으로 모여든다. 
그리고 그들이 겪었던 전생의 사건들은 마치 저주처럼 그 옛날 그대로 반복된다.
녹영의 주변에는 그녀를 언제 죽이려 들지 모르는 이들이 있고, 
그녀를 좋아하는 이와 그녀가 좋아하는 이 또한 있었다.

길고 긴 환생의 고리 끝, 이제는 마지막 생. 녹영의 이번 생은 다를 수 있을까.
비극 뿐이던 전생에서 벗어날 수 있을까.
전생은 과연 현재 삶에 어떤 의미가 있는 것일까? 

운명 속에 놓인 녹영의 마지막 선택이 시작된다.","#현대로맨스, #학원물, #운명, #짝사랑, #첫사랑, #우연한만남, #소유욕/독점욕, #기억상실, #로맨틱코미디, #드라마, #삼각관계",15세이용가
할리 퀸,샘 험프리스,액션,37.6만,9.6,전체44,전체 966,"우리가 사랑하는 할리 퀸의 광기가 팡팡 터지는 우주 활극!


여름 휴가를 즐기던 할리 퀸 앞에,
다크사이드가 지배하는 행성 아포콜립스의 여전사 집단 피메일 퓨리즈가 나타나 그녀를 납치한다.

퓨리즈의 수장 그래니 굿니스가 거절할 수 없는 달콤한 제안을 하고,
할리 퀸은 그 제안을 수락하면서 엄청난 힘을 갖게 된다.

하지만 세상에 공짜는 없는 법!

힘을 얻은 대가로 마음이 불편해지는 임무를 수행해야만 하는데...
DC 여캐 빌런 원탑 할리 퀸 팬이라면 결코 놓쳐선 안 되는 작품!",해시태그 없음,15세이용가
수상한 동거 [개정판],FL,BL,31.8만,9.7,전체68,전체 410,"“난 시간여행자야. 널 지키기 위해 미래에서 왔어!""

반복되는 일상을 사는 신참내기 제빵사 한산 앞에, 자신을 시간여행자라고 소개하며 한 달 동안 동거를 하자고 주장하는 이가람이 등장한다.
한산은 분명 가람을 처음 보았음에도 불구하고, 마치 자신이 가람과 연인이었던 것과 같은 묘한 기시감을 느끼고 혼란스러워한다. 가람은 자신만이 산을 위험에서 구해줄 수 있다며 산을 졸졸 따라다니고, 산과 같은 빵집에서 일하는 예준 마저 흥미로워하며 둘의 관계에 끼어든다.
한편, 산과 가람이 사는 동네에 지속적인 방화가 발생하고, 그로 인해 커다란 산과 가람의 동거는 새로운 국면을 맞이하는데…

수상한 동거 ⓒFL/학산문화사",해시태그 없음,15세이용가
천검지존,소명태극,무협,95.6만,9.3,전체182,전체 770,"도(刀)는 추앙받고 검(劍)은 멸시받는 시대.

무혼 중 가장 서열이 높은 도혼을 각성하면 가문의 자랑이자 다른 이들의 부러움도 한눈에 살 수 있었다.
그리고 도혼 9성으로 각성할 기회를 얻은 초현. 모두 그가 도혼으로 각성할 것이라 믿어 의심치 않았다. 하지만...

어렸을 때 수련하다 우연히 만난 천도서가 말하길, 검혼을 각성해 천도본원결을 깨우치면 최강자가 될 수 있다고 한다. 어려서부터 유달리 힘에 대한 열망이 강했던 초현은 도혼을 포기하고 결국 검혼 10성으로 각성하게 된다.

남들과 달리 어려운 길을 선택한 초현.
과연 그는 검혼으로 최강자가 될 수 있을까?","#정통, #노력, #복수, #성장, #시스템, #정령, #조력자, #천재, #검, #지존",전체이용가
언로맨틱 퀘스트,토유,BL,24.9만,9.9,전체31,전체 354,"#천사X악마X악마 #삼각관계 #천악물 #금단의 관계 #의사공 #외유내강수
인간을 싫어하는 천사 하영이 수행 차
지상에서 의사로 일한 지도 어언 3년.
하루빨리 천계로 돌아갈 날만을 손꼽아 기다리던 어느 날.

‘인간이 아닌 것의 냄새가 섞여 들어왔잖아.’

하영은 교통사고 현장에서 아이를 구하다 입원한,
도유찬 환자에게서 강한 악취를 느끼는데―

천사보다도 더 천사다운 심성의 악마 유찬과
그를 둘러싼 천사와 악마의 삼각관계, 〈언로맨틱 퀘스트〉","#첫사랑, #삼각관계, #금단의관계, #현대물, #능력, #미인, #츤데레, #짝사랑",15세이용가
오라버니가 너무 순해서 걱정이다,"이수호,류희온",로판,"1,310.8만",10.0,전체92,"전체 8,663","악덕기업의 노동력 착취, 서류 더미 속에서 과로로 쓰러졌더니…

""전하! 이렇게나 쌓인 서류가……!""

현생의 나를 꼭 닮은, 황태자 때문에 격무에 시달리는 보좌관의
여동생으로 빙의했다?!

오라버니의 '착하고 순한 성격'을 이용해서 멋대로 부려먹으려고 하다니,
과거의 내가 떠올라서라도 두고 볼 수 없어!!

그렇게 시작된 나의 두 남자 갈라놓기 작전이었건만….

""음, 모처럼이니 그대도 우리와 함께….""

어쩐지 이 살아 있는 악덕기업, 나에게 끌리는 것 같다?!
현대에서나 책 속에서나, 악덕기업은 왜 이렇게 나를 좋아하는 거야?
게다가,

'제 여동생 건드리면, 다 죽여 버릴 겁니다.'

착하디 착한, 순하디 순한 시스콤 오라버니까지…?

**************************

[표지 및 타이틀 로고 디자인] 송가희

**************************

웹툰 [오라버니가 너무 순해서 걱정이다]는 매주 금요일, 주1회 연재됩니다.","#로맨스판타지, #육아물, #성장물, #빙의물, #첫사랑, #운명, #능글남, #다정남, #바람둥이, #왕족/귀족, #조신남, #직진남, #나이차커플, #사제지간, #힐링물",전체이용가
핸드메이드,"냔,석류스프",로판,367.4만,9.9,전체85,"전체 3,850","대한민국, 89세의 할머니는 이승에서 천수를 누리고
고통 없는 좋은 곳에서 편히 쉴... 줄 알았지만?!

""빨리 일어나서 옷 챙겨 입고, 일해!""

열다섯 살, 윈스턴 자작가의 하녀로 회귀한 할미, 아니 하미.
뛰어난 손재주로 자작가 사람들 모두 그녀에게 입덕하는데!
잘생긴데다 잔망도 쩌는 도련님, 카시안이 괴롭혀 오지만
정신은 89세인 하미의 눈에는 그저 손자같아 '오구오구' 귀여울 뿐.
그러던 중, 그녀는 한 점쟁이로부터 회귀의 비밀을 듣게 되는데...

실과 바늘만 있으면 뭐든 만들어 내는,
먼치킨 하녀의 우당탕 핸드메이드 인생!",해시태그 없음,전체이용가
계약자들,우주,드라마,73.1만,9.7,전체95,"전체 1,600","지구 멸망 천년 후, 새로운 문명으로 거듭났던 <판도라>엔
또다시'정체불명의 자연재해'가 시작된다. 
탐정 헥토르 던컨은 <판도라>에 악마와 계약한 <계약자들>이 존재하며, 
그들이 멸망을 부추기고 있다는 사실을 알게 된다.
“악마는 존재합니다.”
사제조차 악마를 이야기하는 세상.
탐정 헥토르는 <판도라>의 멸망을 막기 위해 길을 떠난다.","#미스터리, #판타지물, #초능력, #탐정, #고퀄리티, #정령술사, #마법사, #기묘한, #귀여운, #무서운, #사랑스러운, #스릴 넘치는, #초월적존재, #서바이벌, #차원이동",전체이용가
첫사랑이 하고 싶어,"찬덕,칸",BL,86.8만,9.8,전체50,"전체 1,012","외모가 최고 장점인 재벌남, 그러나 아직 연애 초보인 백유준!
그의 앞에나타난 운명적인 상대, 희원! 
유준은 자기 완벽 취향인 희원에게 대쉬를 하지만 매몰차게 거절당한다. 
하지만 유준의 마음은 좀처럼 가라앉을 줄 모르고….
오래 사귄 사람과 헤어지고 나서 마음의 상처가 크게 남은 희원은, 
더는 연애를 하지 않겠다고 선언하며 매니저와 미용실을 운영하는 일에 집중 한다. 
하지만 유준이 어려운 상황인 가게를 도와주면서, 
희원은 그 뒤로 조금씩 마음을 열게 되는데…?

ⓒ찬덕, KAN / 서울미디어코믹스",해시태그 없음,15세이용가
