Title,Writer,Genre,View Count,Rating,Episode Count,Comment Count,Story,Hashtags,Age Rating
월검신마,SHENMAN,무협,66.5만,9.7,전체175,전체 600,"어린 시절
눈 앞에서 어머니의 죽음을 목격한 명하백.
그는 어머니의 복수를 위해
하루가 멀다하고 수련에 매진한다.

오로지 수련만이 전부였던 하백의 삶은
가문 간의 이해관계가 얽힌 혼약이 깨지면서
평화롭던 나날에 금이 가기 시작하는데…


[소년이여, 손에 쥔 검 한 자루로
세상을 구할 강자가 되어라!]","#정통, #무림, #회귀, #생존",전체이용가
방어력만 만렙 플레이어,PXC,판타지,19.7만,8.5,전체131,전체 492,"특수 병사 오백은 ‘RPG’ 분위기가 다분한 이계로 타임슬립하게 되고 8명의 마왕과 싸워이겨 여신을 구해야만 현재로 돌아올 수 있다는 저주에 걸렸다. 
하지만 타임슬립 과정에서 빈번히 나타난 bug 때문에 남주는 공격력이 겨우 1이고 방어력이 99999인 극단적 속성을 소유하게 되었다. 저주를 풀고 현재로 돌아오기 위해 남주는 자체로 스킬을 개발하여 통관하기로 결정한다!","#게임, #차원이동, #귀환, #생존, #노력, #성장, #용사",15세이용가
악녀로 살라신다,"비키,캣낫독",로판,258.7만,9.8,전체66,"전체 1,317","""악녀가 되어야 살 수 있다고요? … 근데 악녀 그거 어떻게 하는 겁니까?""

어느날 갑자기 소설 속 세계로 빙의한 대한민국 평범한 회사원 김다정. 하필이면 빙의한 게 연재 중인 소설 속, 그것도 소설 초반에 죽어버리는 악역 캐릭터 크리스틴 로잘린이다.

다정이 빙의한 덕분인지 원래의 죽음은 피해가지만, 그것도 잠시일 뿐. 걸핏하면 죽고, 죽고 나면 빙의 시작지점으로 회귀하는 삶이 이어진다.

어떻게 하면 죽지 않고 살 수 있을까. 고민에 빠진 다정에게 하늘은 명쾌한 해답을 던진다.
악녀가 되어라. 악녀가 되면 죽지 않고 살 수 있다.

…그런데요, 악녀 그거 마음만 먹는다고 될 수 있는 겁니까?

""무너지는 세계, 뒤틀리는 캐릭터들. 살고 싶다면, 스스로가 누구인지 기억해야 한다.""

악녀만 되면 살 수 있다더니, 그건 그냥 살 수만 있다는 거였나?
우여곡절 끝에 악녀 소리를 듣게 됐건만, 다정의 삶은 힘들고 고달프기만 하다.
알고 보니 크리스틴은 ‘죽거나 혹은 나쁘거나’의 문명을 타고난 인물이었던가.
그런 고민에 빠진 다정의 앞에 의외의 인물들이 나타난다.

원작의 남주이자 크리스틴과는 철천지원수인 레이먼 마이어스,
원작에서는 찾아볼 수 없었으나 세상에서는 흉악한 마녀로 명성이 자자한 다이엔 슈나이더,
원작의 여주이자 이 세계의 창조자인 원작 작가가 빙의한 코델리안 파커.

세 사람은 각각의 목적을 갖고 다정에게 접근해 오는데…",#로맨스판타지,전체이용가
버려진 왕녀는 반역한다,"Bom,하예지",로판,289.5만,9.8,전체81,"전체 1,879","""붉은 눈을 가진 여자는 저주를 몰고 온다.""
무역 강국 샤나의 소문난 아름다운 왕녀 '로웨나'

그녀는 어느날 갑자기 일어난 화재사건으로 눈동자 색이 붉은 색으로 변하게 된다.
예전부터 대륙에 내려오던 전설. '붉은 눈을 가진 여자는 저주를 몰고 온다.'
로웨나는 이 전설로 인해 하루 아침에 버림받는 신세가 되고 만다.

그때 나타난 친어머니의 친구이자, 북부 베르너 지역의 수호자 '콘라드 공작'의 도움으로 자신의 눈이 저주의 증거가 아닌,'마력의 증거'라는 사실을 알게 되는데…

후궁인 '그란첼'에게서 '하인리히'가 태어나면서 왕위와 멀어지는 것도 모자라 정략결혼을 위한 신부 수업만을 강요 받으며 살아왔던 로웨나는 더 이상 가만히 있기 보다는 스스로 움직이기 시작하는데…

분명 누군가가 자신과 관련된 모든 인물을 위험에 빠뜨리고 있다.
로웨나는 이 모든 일이 일어나게 된 원흉에 대해 조사하기 시작한다.","#로맨스판타지, #성장물, #복수물, #능력녀, #순정남, #권선징악",전체이용가
나비랑 호랑이 너희 말고,"후박나무옹뽀,박민달",BL,15.1만,10.0,전체50,전체 196,":: 매주 월요일 업데이트!! ::

짝사랑, 오해, 스킨십… 네 커플들의 네 가지 색 BL 로맨스!

999살 구미호인 나루에게는 시간이 부족하다. 
구미호는 1,000살이 되어 꼬리가 10개가 되면 수명이 다하여 흙으로 돌아가거나 다시 태어나야 한다. 자신을 위해 남은 생을 바칠 수 있는 인간이 있다면 연명이 가능하지만 나루는 인간의 희생을 원하지 않는다. 그런 그에게 영혼에게 시달리던 경훈이 나타나고… 경훈은 영혼을 보지 않게 해주는 나루에게 매일 밤 양기를 나눠주는데…
<나비, 호랑이를 물다>에 등장하는 경훈x나루, 성우x주호, 장호x연두, 준현x모아 네 커플들의 비하인드 스토리","#현대물, #동양풍, #신화물, #환생물, #운명, #운명적사랑, #고퀄리티, #두근거리는",15세이용가
미친 왕녀 레니아,"탄윤,사본,아스라Lin",로판,402.8만,9.9,전체85,"전체 2,161","폰티아노의 왕녀 레니아.
그녀의 꽃처럼 행복했던 시절은 클로비스 제노프 공작과의 결혼으로 모두 망가져 버렸다. 

""레니아 제노프에게, 클로비스 제노프 공작 시해 죄로 사형을 선고한다.""
""저는 결백해요. 하늘에 맹세코 저는 사랑하는 남편을 죽이지 않았어요!"" 

애달픈 절규에도 지옥 같은 현실은 변하지 않았다. 
이제 남은 건 죽음이라는 신의 축복 뿐... 
모든 걸 망각하고 신의 품 안에서 안식을 찾기 위해, 그녀는 자신의 목덜미에 칼을 찔러 넣었다. 
하지만 신은 절박했던 그녀의 마지막 소원조차 들어주지 않았다.

그녀가 가장 행복했었던 18번째 생일 날, 
피로 얼룩진 기억들을 여전히 간직한 채로 다시 돌아왔다. 

'다 뜯어고치겠어. 그들의 손에서 놀아나, 비틀어졌던 내 과거를 바로잡기 위해. 그리고 무엇보다...
절대 클로비스와는 결혼하지 않을 거야.' 

바꿔야만 했다. 아무것도 몰랐던 순진한 자신을,
그리고 그녀로 인해 죽음을 맞이할 그 남자와의 결혼을.",해시태그 없음,15세이용가
Vivid 4 Hands(비비드 포 핸즈) [개정판],지원,BL,12.6만,9.9,전체37,전체 203,"""어쩌면 그때, 알아버렸던 것 같다.
올해는, 어느 해보다 뜨거운 여름이 될 거란 걸.""

우리는 왜 고독할까요? 어디에서든 넘치는 게 사람인데.
인간관계가 휘발적이고 도구화되기 쉬운 오늘날, 숙명처럼 읊게되는 질문.
재희와 승우, 그들도 이렇다 할 답을 찾지못한 채 익숙한 손길로 데이팅 어플을 켠다.
그렇게 터치 하나로 가볍게 시작된 인연은 걷잡을 수 없이 서로를 갈망하게 만드는데...

#능글공 #수한정다정공 #예민수 #능력수 #낯선사람 #쌍방구원물",해시태그 없음,15세이용가
바람을 실은 메아리,"은새벽,숀",로맨스,164.9만,9.9,전체74,"전체 2,274","거듭된 실패로 가수의 꿈을 포기하려던 바람은 우연히 망해가던 사촌오빠 한석의 홀로그램 사업에 참여하게 되고 홀로그램 가면 '메아리'의 테스터가 된다.

바람은 '민소원'이라는 가상의 인물이 되어 다시 한번 가수에 도전하고, 매번 실패했던 바람과 달리 순식간에 유명해져 버린다. 테스트가 종료될 때까지 '민소원'의 정체를 숨겨야 하는 바람.
그러나 바람의 뮤튜브를 오랜 시간 구독하던 친구 '구름'은 사실 아이돌 그룹 스프린터의 멤버 강리운이었으며, 천재 프로듀서이자 같은 반 친구인 서이현은 갑자기 바람과 '민소원'에게 자꾸만 관심을 보이는데…!

과연 바람은 비밀을 들키지 않고 무사히 목표를 이뤄낼 수 있을까?",해시태그 없음,전체이용가
흰 족제비 양에게 죽음을!,"개바시,upu,이로제,뿔미디어",로판,149.8만,10.0,전체78,"전체 1,925","'천 년을 기다렸다. 족제비로.'

한 나라를 멸망시킨 왕녀, 레오노엘.
그 죄로 영생의 형벌을 받는다.
사람이 아닌… 족제비의 몸으로!

그렇게 숲에서 은신하며
천년이란 세월을 흘려보내던 어느 날.

족제비인 자신의 말을 알아듣는
한 소년이 나타난다.

심지어 그 소년은,
꿈에 그리던 첫사랑이라며 고백까지 해오는데!

하지만 천 년 동안 연애 세포가
싹 다 메말라 버린 레오노엘은…

'천 년 만에, 드디어 죽을 수 있겠어!'

오직 이 순진무구한 소년을 이용할 생각 뿐이다!

천재 마도사지만 족제비가 되어버린 왕녀 레오노엘과
동경하던 역사책 속 인물과 사랑에 빠져버린 성공한 덕후 소아즈의
우당탕탕 저주 풀기 대모험!","#로맨스판타지, #여주판타지, #수인물, #순정남, #왕족/귀족, #드라마",전체이용가
왕들이 오셨다,솔호,드라마,19.6만,9.7,전체88,전체 363,"의문의 공격을 받고 낯선 공간에서 눈을 뜬 세종은, 그곳에서 자신이 조선의 왕이라 주장하는 사람들을 목격하게 된다.
이들이 전부 조선의 왕이라는 사실을 깨닫게 된 세종은 이 의문의 사건의 실마리를 찾고자 밖으로 나가게 되는데,
그 곳에서 왕들이 마주한 것은 상식을 뛰어넘는 세상과 자신들을 향해 달려드는 검은 옷의 괴한들이?!
검은 옷의 괴한들의 목적이 대한민국의 전쟁이라는 것을 알게 된 세종은 대통령이 되어 나라를 지키고자 결심하는데…","#가상현실, #현대물, #회귀/타임슬립, #권선징악, #차원이동, #차원이동물, #가족, #라이벌, #왕족/귀족",전체이용가
