Title,Writer,Genre,View Count,Rating,Episode Count,Comment Count,Story,Hashtags,Age Rating
신의 속도,IRE,액션,20.6만,9.7,전체100,전체 283,"천재에게 느끼는 열등감, 그리고 그것을 극복하려고 하는 범인, 상상을 초월하는 판타지 스포츠 액션물",해시태그 없음,15세이용가
연습생 고영신,정현수,로맨스,447.2만,9.9,전체68,"전체 3,345","""내가 너, 예전에 좋아했었다?""

아이돌 연습생 '고영신' 앞에
비주얼+실력 천재 연습생이 나타났다!

그런데 그는 다름 아닌
초딩 때 건방진 뚱보, '남도영'?! 

아르바이트 하랴, 밤낮으로 연습하랴
몸이 두 개여도 모자란 영신의 팍팍한 일상 속에
자꾸만 스며드는 도영. 

하지만 영신은 데뷔를 위해선
그 무엇에도 흔들리지 않겠다고 결심하는데...!

파란만장 아이돌 지망생의 고군분투기
<연습생 고영신>",해시태그 없음,전체이용가
비정규직 황후,"숨(STUDIO WOOGII),한민트",로판,827.3만,9.9,전체118,"전체 6,529","[성별을 속이고(?) 비정규직 단기 계약 황후가 된 에스텔라의 좌충우돌 생존기]

“에스틴이 아닌 에스텔라로 살아 볼 생각 없어?”

무사안일주의이자 몰락한 명문가 아르투르 가문의 계승자, 에스틴.
뛰어난 실력을 숨긴 채 평범한 기사로 살아가는 그에게
어느 날 황태자로부터 은밀한 제안이 들어온다.

“가문 재건의 기회와 숙식 제공 매월 3백만 골드.
계약이 끝나는 5년 후엔 평생 놀고먹으며 여생을 보낼 수 있네.
더불어 황궁 제일의 요리사를 자네의 전속으로 만들어 주지. 어떤가?”

생계를 위해 쌍둥이 동생인 척 에스틴으로 살고 있지만
실제론 여자인 에스텔라에게 여장(?)을 하고 황후가 되라는 황당한 제의.
그녀는 디저트의 달콤한 유혹에 빠져 홀랑 승낙하고 마는데…….

“흠, 여자 옷도 잘 어울리는데? 그런데 가슴은 그대로 괜찮은가?”
“……그거 성희롱입니다.”

이래 봬도 여잔데 여장을 하고도 의심받지 않는 이 상황은
화를 내야 하는 걸까? 들키지 않아 다행이라고 해야 하는 걸까?

성별을 속이고(?) 비정규직 단기 계약 황후가 된 에스텔라의 좌충우돌 생존기.
그녀는 무사히 계약을 끝낼 수 있을까?","#로맨스판타지, #남장여자물, #여주판타지, #남장여자, #능력녀, #걸크러쉬",15세이용가
샐러드 데이즈,설나무,드라마,202.7만,9.8,전체96,"전체 2,849","[매주 목요일 UP]

""거지 같은 사랑! 왜 나만 어려운 건데?!!!""

대학교 동기인 주아, 현아, 여임은 연애 중이다. 
주아는 만찢남 같은 완벽한 남친이 있지만
늘 자기보다 일이 우선인 그에게 서운함을 느끼고,
현아는 오래 만난 남친과의 권태기로 달콤 말랑한 설레임 따위 개나 줘버렸고,
여임은 복잡한 집안 사정과 철없는 남친 때문에 속만 시끄럽다.
누가 20대의 사랑이 반짝반짝 아름답다고만 했는가!
상처받고 상처 주고, 서툴고 불안하기 짝이 없는…
하늘을 날게 하다가도 저 바닥 끝으로
내리 꽂아버리기도 하는 전쟁 같은 사랑. 
세 여자 주인공의 달콤 쌉싸름한 사랑 이야기가 시작된다!",해시태그 없음,전체이용가
유리온실의 공작 부인,"공기알,탁리",로판,"1,458.5만",9.9,전체108,"전체 7,825","""당신 인생을 살아.
 맥없이 휘둘리며 남에게 내어주지 말고.""

에드하르가 내게 해준 말은 참으로 제멋대로였으나 묘하게 나를 울려대었다.
하지만 그와의 결혼 생활은 불행에 가까웠고,
소중한 아이마저 빼앗긴 채 나는 초라한 별채에서 쓸쓸히 죽음을 맞이했다.

모든 것을 포기했을 때 감사하게도 다시 주어진 두 번째 삶.
나는 나에게 주어진 기회를 제 것으로 만들겠노라 다짐했다.

""눈을 감으면 과거의 일들이 선연하지만, 이젠 도망치지 않고 직시하겠어.
 나와 내 아이를 지키기 위해!""","#로맨스판타지, #타임슬립, #육아물, #가족후회물, #성장물, #회귀물, #가족물, #능력녀, #외유내강, #철벽녀, #상처녀, #쌍방삽질, #잔잔물, #드라마, #애잔물",전체이용가
G 혼자만 레벨업,A-soul HAN CHAO,판타지,89.8만,7.4,전체204,"전체 1,570","숱한 연애 게임 플레이 경험이 있음에도 불구하고 유소영은 모태 솔로 20년 차라는 기록을 세우게 된다.

게임 속 연애 스킬을 십분 활용해 좋아하는 남자에게 고백해보지만 어쩐지 오프라인에서는 전혀 도움 되지 않는 듯하다.

유소영은 고백에 대한 대답도 듣지 못하고 감전사로 인해 이 세계로 떨어진다.

다른 사람들의 눈에는 보이지 않는 화면과 들리지 않는 음성까지, 유소영은 본능적으로 이곳이 평범한 이 세계가 아님을 알아차린다.

이 세계 플레이어로 변신한 유소영, 과연 이번 게임의 결말은?","#무공, #플레이어, #이능력, #선계, #성장",15세이용가
첫사랑 조작단,소이,로맨스,213.5만,9.7,전체50,"전체 2,784","소꿉친구 연우와 지수는 서로 좋아하고 마음을 알면서도, 말로 표현하지 못해 오해와 충돌이 생긴다. 

유치원부터 대학까지 같이 다니면서 정작 고백할 시간은 생기지 않는 둘. 시간이 지날수록 둘을 방해하는 거리는 오히려 더 늘기만 한다. 

연우의 고백, 지수의 고백, 한두 번이 아닌 실패로 둘의 사이는 점점 멀어지기만 하는 것 같은데...
둘은 마음은 과연 언제쯤 전해질 수 있을까?","#현대로맨스, #짝사랑, #첫사랑, #운명, #츤데레남, #삼각관계, #친구>연인, #소꿉친구, #달달물, #로맨틱코미디",전체이용가
악당이지만 남주를 키웠습니다,"Fengyuziran/Ihuayue,Boyi Animation",로판,335.7만,9.3,전체156,"전체 3,843","우연히 발견한 고서 속으로 들어왔는데, 하필이면 악당 역이라니? 
남주가 가지고 있는 '읍계도'를 손에 넣으면 원래 세계로 돌아올 수 있다고 한다. 
마음이 급급했던 강유화는 어린 남주가 장성하기 전에 죽여버리고 책의 세계관을 붕괴시켜 
탈출하려 했지만 막상 죽이려 하니 마음이 약해진다. 
그렇다면 남주를 잘 키워서 자신을 돕게 하면 되지 않는가?   
그런데 이 녀석 보면 볼수록 귀엽잖아… 다 큰 어른이 어린 애한테 두근거리다니, 아무리 겉모습은 어린 애라고 해도 이건 범죄라구!

과연 강유화는 남주의 마음을 얻고, 읍계도도 얻어 원래 세계로 돌아갈 수 있을까...?","#로맨스판타지, #타임슬립, #육아물, #성장물, #차원이동물, #환생물, #빙의물, #여주판타지, #다정남, #연하남, #능력녀, #악녀, #나쁜여자, #나이차커플, #신분차이",전체이용가
스위치 [개정판],"해저500M,하담우,여닫",BL,195.8만,9.6,전체67,"전체 1,460","아이돌그룹 코스원의 리더 한율.
눈에 띄지 않고 조용한 그는 사실 팀의 인기 멤버 권우를 오랫동안 짝사랑해왔다.
그러던 어느날 권우가 탈퇴 선언을 하고, 그를 말리러 찾아온 한율에게
탈퇴를 철회하는 조건으로 거래를 제안하는데...

동명 웹소설 <스위치>의 웹툰화 작품!

#현대물 #연예계 #아이돌물 #계약 #짝사랑수 #연상수 #단정수 #후회공 #연하공 #개아가공",#현대물,15세이용가
순혈의 군장,WONDER,액션,13.9만,8.4,전체142,전체 500,"인지할 수 없는 존재에 대적하는 자는, '순수한 우리'여야만 하는가?
다문화 청소년 원희는 일상 속에 만연한 차별과 상처를 겪으면서도 마음 속의 괴물에게 먹이를 주지 말라는 어머니의 가르침을 되새기며 묵묵히 살아간다. 그러던 어느날, 부정적인 감정이 형태를 이룬 '초기출현형태'와 대적하던 우나리를 만나 자신도 모르던 힘을 마주하고, 다른 각성자 무리에 휩쓸리며 그의 일상은 엉뚱한 방향으로 나아가기 시작하는데….","#학원물, #학원",15세이용가
